"","seqnames","start","freq","utr5_len","ss"
"38492","ENSMUST00000109139",982,1,117,864
"38494","ENSMUST00000109140",357,1,68,288
"38495","ENSMUST00000109140",363,1,68,294
"38496","ENSMUST00000109140",732,1,68,663
"38497","ENSMUST00000109140",744,1,68,675
"38498","ENSMUST00000109140",933,1,68,864
"38499","ENSMUST00000109142",743,1,325,417
"38500","ENSMUST00000109142",887,1,325,561
"38501","ENSMUST00000109142",965,1,325,639
"38502","ENSMUST00000109155",828,1,509,318
"38503","ENSMUST00000109155",1584,1,509,1074
"38504","ENSMUST00000109155",2526,1,509,2016
"38505","ENSMUST00000109158",700,1,0,699
"38506","ENSMUST00000109161",612,1,125,486
"38507","ENSMUST00000109178",863,1,4,858
"38508","ENSMUST00000109179",1132,1,273,858
"38509","ENSMUST00000109193",256,1,198,57
"38510","ENSMUST00000109197",2529,1,296,2232
"38511","ENSMUST00000109197",2532,1,296,2235
"38512","ENSMUST00000109198",2635,1,402,2232
"38513","ENSMUST00000109198",2638,1,402,2235
"38514","ENSMUST00000109203",367,1,111,255
"38515","ENSMUST00000109203",838,1,111,726
"38516","ENSMUST00000109203",841,1,111,729
"38517","ENSMUST00000109204",826,1,147,678
"38518","ENSMUST00000109204",1036,1,147,888
"38519","ENSMUST00000109214",1309,1,876,432
"38520","ENSMUST00000109214",1423,1,876,546
"38521","ENSMUST00000109218",284,1,31,252
"38522","ENSMUST00000109218",1079,1,31,1047
"38523","ENSMUST00000109221",296,1,151,144
"38524","ENSMUST00000109221",299,1,151,147
"38525","ENSMUST00000109221",563,1,151,411
"38526","ENSMUST00000109221",806,1,151,654
"38527","ENSMUST00000109221",860,1,151,708
"38528","ENSMUST00000109221",920,1,151,768
"38529","ENSMUST00000109221",1055,1,151,903
"38532","ENSMUST00000109226",285,1,269,15
"38534","ENSMUST00000109235",323,1,304,18
"38535","ENSMUST00000109235",410,1,304,105
"38536","ENSMUST00000109235",479,1,304,174
"38537","ENSMUST00000109235",878,1,304,573
"38538","ENSMUST00000109235",974,1,304,669
"38539","ENSMUST00000109235",1379,1,304,1074
"38540","ENSMUST00000109235",1538,1,304,1233
"38541","ENSMUST00000109235",1700,1,304,1395
"38542","ENSMUST00000109235",1709,1,304,1404
"38543","ENSMUST00000109235",1712,2,304,1407
"38544","ENSMUST00000109236",344,1,325,18
"38545","ENSMUST00000109236",431,1,325,105
"38546","ENSMUST00000109236",500,1,325,174
"38547","ENSMUST00000109236",893,1,325,567
"38548","ENSMUST00000109236",989,1,325,663
"38549","ENSMUST00000109236",1394,1,325,1068
"38550","ENSMUST00000109236",1553,1,325,1227
"38551","ENSMUST00000109236",1715,1,325,1389
"38552","ENSMUST00000109236",1724,1,325,1398
"38553","ENSMUST00000109236",1727,2,325,1401
"38554","ENSMUST00000109238",397,1,291,105
"38555","ENSMUST00000109238",466,1,291,174
"38556","ENSMUST00000109238",883,1,291,591
"38557","ENSMUST00000109238",979,1,291,687
"38558","ENSMUST00000109238",1705,1,291,1413
"38559","ENSMUST00000109238",1717,1,291,1425
"38560","ENSMUST00000109241",602,1,169,432
"38561","ENSMUST00000109241",1007,1,169,837
"38562","ENSMUST00000109241",1652,1,169,1482
"38563","ENSMUST00000109249",1502,1,253,1248
"38564","ENSMUST00000109249",1577,1,253,1323
"38565","ENSMUST00000109249",1592,1,253,1338
"38566","ENSMUST00000109249",2177,1,253,1923
"38567","ENSMUST00000109249",2378,1,253,2124
"38568","ENSMUST00000109249",2390,1,253,2136
"38569","ENSMUST00000109249",2405,1,253,2151
"38570","ENSMUST00000109249",2411,1,253,2157
"38571","ENSMUST00000109249",2810,1,253,2556
"38572","ENSMUST00000109249",2816,1,253,2562
"38574","ENSMUST00000109252",291,1,221,69
"38575","ENSMUST00000109252",588,1,221,366
"38576","ENSMUST00000109252",2052,1,221,1830
"38577","ENSMUST00000109252",2427,1,221,2205
"38578","ENSMUST00000109252",3318,1,221,3096
"38579","ENSMUST00000109252",3321,1,221,3099
"38580","ENSMUST00000109252",4116,1,221,3894
"38581","ENSMUST00000109256",223,1,132,90
"38582","ENSMUST00000109256",346,1,132,213
"38583","ENSMUST00000109260",378,1,101,276
"38584","ENSMUST00000109260",762,1,101,660
"38585","ENSMUST00000109260",843,1,101,741
"38586","ENSMUST00000109260",855,1,101,753
"38587","ENSMUST00000109260",864,1,101,762
"38588","ENSMUST00000109260",1212,1,101,1110
"38589","ENSMUST00000109260",1632,1,101,1530
"38590","ENSMUST00000109260",1926,1,101,1824
"38591","ENSMUST00000109261",378,1,101,276
"38592","ENSMUST00000109261",762,1,101,660
"38593","ENSMUST00000109261",843,1,101,741
"38594","ENSMUST00000109261",855,1,101,753
"38595","ENSMUST00000109261",864,1,101,762
"38596","ENSMUST00000109261",1212,1,101,1110
"38597","ENSMUST00000109261",1686,1,101,1584
"38598","ENSMUST00000109261",1980,1,101,1878
"38599","ENSMUST00000109262",289,1,144,144
"38600","ENSMUST00000109262",625,1,144,480
"38601","ENSMUST00000109262",1189,1,144,1044
"38602","ENSMUST00000109266",239,1,34,204
"38603","ENSMUST00000109266",257,1,34,222
"38604","ENSMUST00000109266",626,1,34,591
"38605","ENSMUST00000109266",644,1,34,609
"38606","ENSMUST00000109266",650,1,34,615
"38607","ENSMUST00000109266",860,1,34,825
"38608","ENSMUST00000109266",947,1,34,912
"38609","ENSMUST00000109266",1040,1,34,1005
"38610","ENSMUST00000109266",1166,1,34,1131
"38611","ENSMUST00000109266",1214,1,34,1179
"38612","ENSMUST00000109267",1012,1,24,987
"38613","ENSMUST00000109267",1441,1,24,1416
"38614","ENSMUST00000109267",2371,1,24,2346
"38615","ENSMUST00000109267",3373,1,24,3348
"38616","ENSMUST00000109267",3664,1,24,3639
"38617","ENSMUST00000109267",4459,1,24,4434
"38618","ENSMUST00000109269",2356,1,2199,156
"38619","ENSMUST00000109269",2374,1,2199,174
"38620","ENSMUST00000109269",2743,1,2199,543
"38621","ENSMUST00000109269",2761,1,2199,561
"38622","ENSMUST00000109269",2767,1,2199,567
"38623","ENSMUST00000109269",2977,1,2199,777
"38624","ENSMUST00000109269",3064,1,2199,864
"38625","ENSMUST00000109269",3157,1,2199,957
"38626","ENSMUST00000109269",3283,1,2199,1083
"38627","ENSMUST00000109269",3331,1,2199,1131
"38628","ENSMUST00000109272",1213,1,168,1044
"38629","ENSMUST00000109272",1609,1,168,1440
"38631","ENSMUST00000109278",139,1,120,18
"38632","ENSMUST00000109278",145,1,120,24
"38633","ENSMUST00000109278",736,1,120,615
"38635","ENSMUST00000109280",902,1,382,519
"38636","ENSMUST00000109297",267,1,161,105
"38637","ENSMUST00000109297",294,1,161,132
"38638","ENSMUST00000109297",297,1,161,135
"38639","ENSMUST00000109308",403,1,288,114
"38640","ENSMUST00000109308",586,1,288,297
"38641","ENSMUST00000109308",685,1,288,396
"38642","ENSMUST00000109308",874,1,288,585
"38643","ENSMUST00000109308",976,1,288,687
"38644","ENSMUST00000109308",1051,1,288,762
"38645","ENSMUST00000109308",2872,1,288,2583
"38647","ENSMUST00000109315",177,1,158,18
"38648","ENSMUST00000109315",309,1,158,150
"38649","ENSMUST00000109315",318,1,158,159
"38650","ENSMUST00000109315",381,1,158,222
"38651","ENSMUST00000109315",978,1,158,819
"38652","ENSMUST00000109315",1470,1,158,1311
"38653","ENSMUST00000109315",1638,1,158,1479
"38654","ENSMUST00000109315",1683,1,158,1524
"38655","ENSMUST00000109316",1649,1,556,1092
"38656","ENSMUST00000109317",998,1,61,936
"38657","ENSMUST00000109326",263,1,40,222
"38658","ENSMUST00000109327",246,1,23,222
"38659","ENSMUST00000109327",525,1,23,501
"38660","ENSMUST00000109331",1251,1,116,1134
"38661","ENSMUST00000109331",1386,1,116,1269
"38662","ENSMUST00000109331",1389,1,116,1272
"38663","ENSMUST00000109331",2319,1,116,2202
"38664","ENSMUST00000109331",2373,1,116,2256
"38665","ENSMUST00000109331",3357,1,116,3240
"38666","ENSMUST00000109331",3696,1,116,3579
"38667","ENSMUST00000109331",3717,1,116,3600
"38668","ENSMUST00000109331",3957,1,116,3840
"38669","ENSMUST00000109331",4254,1,116,4137
"38670","ENSMUST00000109331",4257,1,116,4140
"38671","ENSMUST00000109331",4686,1,116,4569
"38672","ENSMUST00000109331",4923,1,116,4806
"38673","ENSMUST00000109331",5121,1,116,5004
"38674","ENSMUST00000109331",5322,1,116,5205
"38676","ENSMUST00000109333",113,1,91,21
"38677","ENSMUST00000109333",182,1,91,90
"38678","ENSMUST00000109333",374,1,91,282
"38680","ENSMUST00000109354",120,1,98,21
"38681","ENSMUST00000109354",591,1,98,492
"38684","ENSMUST00000109366",195,1,167,27
"38685","ENSMUST00000109366",621,1,167,453
"38686","ENSMUST00000109366",855,1,167,687
"38687","ENSMUST00000109366",1242,1,167,1074
"38688","ENSMUST00000109366",1698,1,167,1530
"38689","ENSMUST00000109367",257,1,235,21
"38690","ENSMUST00000109367",410,1,235,174
"38691","ENSMUST00000109372",54,1,14,39
"38692","ENSMUST00000109380",355,1,81,273
"38693","ENSMUST00000109380",370,1,81,288
"38694","ENSMUST00000109380",376,1,81,294
"38695","ENSMUST00000109380",1315,1,81,1233
"38696","ENSMUST00000109380",1360,1,81,1278
"38697","ENSMUST00000109380",1363,1,81,1281
"38698","ENSMUST00000109381",590,1,319,270
"38699","ENSMUST00000109381",593,1,319,273
"38700","ENSMUST00000109381",608,1,319,288
"38701","ENSMUST00000109381",614,1,319,294
"38702","ENSMUST00000109381",1286,1,319,966
"38703","ENSMUST00000109381",1553,1,319,1233
"38704","ENSMUST00000109381",1598,1,319,1278
"38705","ENSMUST00000109381",1601,1,319,1281
"38706","ENSMUST00000109384",149,1,130,18
"38707","ENSMUST00000109384",269,1,130,138
"38708","ENSMUST00000109394",425,1,31,393
"38709","ENSMUST00000109395",647,1,232,414
"38713","ENSMUST00000109399",154,1,135,18
"38714","ENSMUST00000109399",157,1,135,21
"38715","ENSMUST00000109399",328,1,135,192
"38716","ENSMUST00000109399",466,1,135,330
"38717","ENSMUST00000109399",784,1,135,648
"38718","ENSMUST00000109399",1216,1,135,1080
"38719","ENSMUST00000109399",1219,1,135,1083
"38720","ENSMUST00000109399",1555,1,135,1419
"38721","ENSMUST00000109399",1624,1,135,1488
"38722","ENSMUST00000109399",1837,1,135,1701
"38723","ENSMUST00000109401",144,1,119,24
"38724","ENSMUST00000109401",147,1,119,27
"38725","ENSMUST00000109401",150,1,119,30
"38726","ENSMUST00000109401",153,1,119,33
"38727","ENSMUST00000109401",162,1,119,42
"38728","ENSMUST00000109401",165,1,119,45
"38729","ENSMUST00000109401",336,1,119,216
"38730","ENSMUST00000109401",474,1,119,354
"38731","ENSMUST00000109401",792,1,119,672
"38732","ENSMUST00000109401",1224,1,119,1104
"38733","ENSMUST00000109401",1227,1,119,1107
"38734","ENSMUST00000109401",1563,1,119,1443
"38735","ENSMUST00000109401",1632,1,119,1512
"38736","ENSMUST00000109401",1845,1,119,1725
"38737","ENSMUST00000109403",1512,1,341,1170
"38738","ENSMUST00000109415",360,1,26,333
"38739","ENSMUST00000109432",457,1,129,327
"38740","ENSMUST00000109432",925,1,129,795
"38741","ENSMUST00000109432",1537,1,129,1407
"38742","ENSMUST00000109444",673,1,429,243
"38743","ENSMUST00000109444",745,1,429,315
"38744","ENSMUST00000109444",895,1,429,465
"38745","ENSMUST00000109444",1588,1,429,1158
"38746","ENSMUST00000109444",1966,1,429,1536
"38747","ENSMUST00000109444",2212,1,429,1782
"38748","ENSMUST00000109462",307,1,84,222
"38749","ENSMUST00000109462",757,1,84,672
"38750","ENSMUST00000109462",781,1,84,696
"38751","ENSMUST00000109462",955,1,84,870
"38752","ENSMUST00000109462",1345,1,84,1260
"38753","ENSMUST00000109462",2989,1,84,2904
"38754","ENSMUST00000109462",3592,1,84,3507
"38756","ENSMUST00000109468",469,1,342,126
"38757","ENSMUST00000109468",565,1,342,222
"38758","ENSMUST00000109468",709,1,342,366
"38759","ENSMUST00000109468",763,1,342,420
"38760","ENSMUST00000109468",856,1,342,513
"38761","ENSMUST00000109468",892,1,342,549
"38762","ENSMUST00000109468",964,1,342,621
"38763","ENSMUST00000109468",1975,1,342,1632
"38764","ENSMUST00000109468",2248,1,342,1905
"38765","ENSMUST00000109468",2461,1,342,2118
"38766","ENSMUST00000109478",122,1,82,39
"38767","ENSMUST00000109478",149,1,82,66
"38768","ENSMUST00000109478",323,1,82,240
"38769","ENSMUST00000109478",902,1,82,819
"38770","ENSMUST00000109480",339,1,248,90
"38771","ENSMUST00000109485",454,1,183,270
"38772","ENSMUST00000109485",970,1,183,786
"38773","ENSMUST00000109485",973,1,183,789
"38774","ENSMUST00000109485",2560,1,183,2376
"38775","ENSMUST00000109485",3916,1,183,3732
"38776","ENSMUST00000109485",3997,1,183,3813
"38777","ENSMUST00000109485",4597,1,183,4413
"38778","ENSMUST00000109486",557,1,286,270
"38779","ENSMUST00000109486",1073,1,286,786
"38780","ENSMUST00000109486",1076,1,286,789
"38781","ENSMUST00000109486",2627,1,286,2340
"38782","ENSMUST00000109486",3983,1,286,3696
"38783","ENSMUST00000109486",4064,1,286,3777
"38784","ENSMUST00000109486",4664,1,286,4377
"38785","ENSMUST00000109504",53,1,7,45
"38786","ENSMUST00000109504",77,1,7,69
"38787","ENSMUST00000109504",1223,1,7,1215
"38789","ENSMUST00000109509",41,1,13,27
"38790","ENSMUST00000109509",194,1,13,180
"38791","ENSMUST00000109509",251,1,13,237
"38792","ENSMUST00000109509",302,1,13,288
"38793","ENSMUST00000109509",437,1,13,423
"38794","ENSMUST00000109509",500,2,13,486
"38795","ENSMUST00000109510",783,1,185,597
"38796","ENSMUST00000109510",1008,1,185,822
"38797","ENSMUST00000109510",1140,1,185,954
"38798","ENSMUST00000109510",2184,1,185,1998
"38799","ENSMUST00000109510",2913,1,185,2727
"38800","ENSMUST00000109510",3306,1,185,3120
"38801","ENSMUST00000109510",4884,1,185,4698
"38802","ENSMUST00000109510",5091,1,185,4905
"38803","ENSMUST00000109510",5526,1,185,5340
"38804","ENSMUST00000109510",5529,1,185,5343
"38805","ENSMUST00000109510",5814,1,185,5628
"38806","ENSMUST00000109518",225,1,194,30
"38807","ENSMUST00000109518",648,1,194,453
"38808","ENSMUST00000109518",1002,1,194,807
"38810","ENSMUST00000109521",236,1,106,129
"38811","ENSMUST00000109521",248,1,106,141
"38812","ENSMUST00000109522",178,1,45,132
"38813","ENSMUST00000109522",181,1,45,135
"38814","ENSMUST00000109522",967,1,45,921
"38815","ENSMUST00000109522",1570,1,45,1524
"38816","ENSMUST00000109522",2359,1,45,2313
"38817","ENSMUST00000109525",983,1,76,906
"38818","ENSMUST00000109525",1595,1,76,1518
"38819","ENSMUST00000109527",352,1,0,351
"38820","ENSMUST00000109529",61,1,0,60
"38821","ENSMUST00000109529",625,1,0,624
"38822","ENSMUST00000109529",1612,1,0,1611
"38823","ENSMUST00000109531",162,1,101,60
"38824","ENSMUST00000109531",708,1,101,606
"38825","ENSMUST00000109531",1695,1,101,1593
"38826","ENSMUST00000109533",392,1,331,60
"38827","ENSMUST00000109533",938,1,331,606
"38828","ENSMUST00000109533",1925,1,331,1593
"38829","ENSMUST00000109539",360,1,215,144
"38830","ENSMUST00000109539",369,1,215,153
"38831","ENSMUST00000109539",888,1,215,672
"38832","ENSMUST00000109539",1056,1,215,840
"38833","ENSMUST00000109543",509,1,178,330
"38834","ENSMUST00000109543",1205,1,178,1026
"38835","ENSMUST00000109543",1712,1,178,1533
"38836","ENSMUST00000109543",1934,1,178,1755
"38837","ENSMUST00000109544",428,1,268,159
"38838","ENSMUST00000109544",599,1,268,330
"38839","ENSMUST00000109544",842,1,268,573
"38840","ENSMUST00000109544",845,1,268,576
"38841","ENSMUST00000109544",1295,1,268,1026
"38842","ENSMUST00000109544",4454,1,268,4185
"38843","ENSMUST00000109544",4622,1,268,4353
"38844","ENSMUST00000109544",4679,1,268,4410
"38845","ENSMUST00000109544",4682,1,268,4413
"38846","ENSMUST00000109544",4685,1,268,4416
"38847","ENSMUST00000109544",4709,1,268,4440
"38848","ENSMUST00000109544",4712,1,268,4443
"38849","ENSMUST00000109544",4892,1,268,4623
"38850","ENSMUST00000109544",4904,1,268,4635
"38851","ENSMUST00000109546",774,1,443,330
"38852","ENSMUST00000109546",1470,1,443,1026
"38853","ENSMUST00000109546",4428,1,443,3984
"38854","ENSMUST00000109546",4431,1,443,3987
"38855","ENSMUST00000109546",4533,1,443,4089
"38856","ENSMUST00000109546",4932,1,443,4488
"38857","ENSMUST00000109546",5136,1,443,4692
"38858","ENSMUST00000109546",5190,1,443,4746
"38859","ENSMUST00000109546",5319,1,443,4875
"38860","ENSMUST00000109546",5334,1,443,4890
"38861","ENSMUST00000109546",6489,1,443,6045
"38862","ENSMUST00000109546",7320,1,443,6876
"38863","ENSMUST00000109546",7332,1,443,6888
"38864","ENSMUST00000109546",7695,1,443,7251
"38865","ENSMUST00000109546",7749,1,443,7305
"38866","ENSMUST00000109546",7785,1,443,7341
"38867","ENSMUST00000109546",7869,1,443,7425
"38868","ENSMUST00000109546",7872,1,443,7428
"38869","ENSMUST00000109546",7968,1,443,7524
"38870","ENSMUST00000109546",8328,1,443,7884
"38871","ENSMUST00000109546",8379,1,443,7935
"38872","ENSMUST00000109546",8505,1,443,8061
"38873","ENSMUST00000109546",8862,1,443,8418
"38874","ENSMUST00000109546",9153,1,443,8709
"38875","ENSMUST00000109546",9537,1,443,9093
"38876","ENSMUST00000109546",10074,1,443,9630
"38877","ENSMUST00000109546",10296,1,443,9852
"38880","ENSMUST00000109547",173,1,16,156
"38881","ENSMUST00000109547",251,1,16,234
"38882","ENSMUST00000109547",254,1,16,237
"38883","ENSMUST00000109547",536,1,16,519
"38884","ENSMUST00000109547",620,1,16,603
"38885","ENSMUST00000109547",671,1,16,654
"38886","ENSMUST00000109547",1163,1,16,1146
"38887","ENSMUST00000109547",1292,1,16,1275
"38888","ENSMUST00000109547",1361,1,16,1344
"38889","ENSMUST00000109547",1754,1,16,1737
"38890","ENSMUST00000109547",2123,1,16,2106
"38891","ENSMUST00000109547",2165,1,16,2148
"38892","ENSMUST00000109549",118,1,24,93
"38893","ENSMUST00000109549",262,1,24,237
"38894","ENSMUST00000109549",946,1,24,921
"38895","ENSMUST00000109549",1051,1,24,1026
"38896","ENSMUST00000109549",1618,1,24,1593
"38897","ENSMUST00000109549",1687,1,24,1662
"38898","ENSMUST00000109551",222,1,200,21
"38899","ENSMUST00000109551",231,1,200,30
"38900","ENSMUST00000109551",372,1,200,171
"38901","ENSMUST00000109551",471,1,200,270
"38902","ENSMUST00000109551",1455,1,200,1254
"38903","ENSMUST00000109551",1704,1,200,1503
"38904","ENSMUST00000109551",1803,2,200,1602
"38905","ENSMUST00000109551",2100,1,200,1899
"38906","ENSMUST00000109551",2352,1,200,2151
"38907","ENSMUST00000109551",2496,1,200,2295
"38908","ENSMUST00000109551",2499,1,200,2298
"38909","ENSMUST00000109551",2532,1,200,2331
"38910","ENSMUST00000109551",2535,1,200,2334
"38911","ENSMUST00000109551",2883,1,200,2682
"38912","ENSMUST00000109551",3219,1,200,3018
"38913","ENSMUST00000109551",3234,1,200,3033
"38914","ENSMUST00000109552",1131,1,122,1008
"38915","ENSMUST00000109552",1428,1,122,1305
"38916","ENSMUST00000109552",1563,1,122,1440
"38917","ENSMUST00000109552",1656,1,122,1533
"38918","ENSMUST00000109552",1689,1,122,1566
"38919","ENSMUST00000109552",2001,1,122,1878
"38920","ENSMUST00000109552",2025,1,122,1902
"38921","ENSMUST00000109552",2028,1,122,1905
"38922","ENSMUST00000109552",2094,1,122,1971
"38923","ENSMUST00000109552",2157,1,122,2034
"38924","ENSMUST00000109552",2409,1,122,2286
"38925","ENSMUST00000109552",2754,1,122,2631
"38926","ENSMUST00000109552",2952,1,122,2829
"38927","ENSMUST00000109554",593,1,505,87
"38928","ENSMUST00000109554",911,1,505,405
"38929","ENSMUST00000109554",1028,1,505,522
"38930","ENSMUST00000109554",2636,1,505,2130
"38931","ENSMUST00000109554",2951,1,505,2445
"38932","ENSMUST00000109556",356,1,91,264
"38933","ENSMUST00000109556",491,1,91,399
"38934","ENSMUST00000109556",1202,1,91,1110
"38935","ENSMUST00000109558",191,1,82,108
"38937","ENSMUST00000109566",910,1,516,393
"38938","ENSMUST00000109570",509,1,487,21
"38939","ENSMUST00000109570",533,1,487,45
"38940","ENSMUST00000109570",782,1,487,294
"38941","ENSMUST00000109570",1580,1,487,1092
"38942","ENSMUST00000109572",547,1,15,531
"38943","ENSMUST00000109572",817,1,15,801
"38944","ENSMUST00000109574",847,1,315,531
"38945","ENSMUST00000109574",1288,1,315,972
"38946","ENSMUST00000109574",1336,1,315,1020
"38947","ENSMUST00000109577",783,1,251,531
"38948","ENSMUST00000109577",1224,1,251,972
"38949","ENSMUST00000109577",1272,1,251,1020
"38950","ENSMUST00000109584",381,1,365,15
"38951","ENSMUST00000109584",405,1,365,39
"38952","ENSMUST00000109585",374,1,202,171
"38953","ENSMUST00000109586",471,1,299,171
"38955","ENSMUST00000109587",381,2,365,15
"38956","ENSMUST00000109587",405,1,365,39
"38957","ENSMUST00000109587",705,1,365,339
"38958","ENSMUST00000109587",708,1,365,342
"38959","ENSMUST00000109587",765,1,365,399
"38960","ENSMUST00000109594",263,1,241,21
"38961","ENSMUST00000109594",947,1,241,705
"38962","ENSMUST00000109594",1049,1,241,807
"38963","ENSMUST00000109596",181,1,153,27
"38964","ENSMUST00000109596",988,1,153,834
"38965","ENSMUST00000109596",991,1,153,837
"38966","ENSMUST00000109596",1510,1,153,1356
"38967","ENSMUST00000109597",356,1,226,129
"38968","ENSMUST00000109597",455,1,226,228
"38969","ENSMUST00000109598",179,1,49,129
"38970","ENSMUST00000109598",278,1,49,228
"38971","ENSMUST00000109601",414,1,200,213
"38972","ENSMUST00000109601",495,1,200,294
"38974","ENSMUST00000109602",409,1,204,204
"38975","ENSMUST00000109602",454,1,204,249
"38976","ENSMUST00000109604",537,1,242,294
"38977","ENSMUST00000109604",1059,1,242,816
"38978","ENSMUST00000109604",1668,1,242,1425
"38979","ENSMUST00000109604",1731,1,242,1488
"38980","ENSMUST00000109604",1932,1,242,1689
"38981","ENSMUST00000109604",3072,1,242,2829
"38982","ENSMUST00000109604",3183,1,242,2940
"38985","ENSMUST00000109605",613,1,594,18
"38986","ENSMUST00000109605",619,1,594,24
"38987","ENSMUST00000109605",670,1,594,75
"38988","ENSMUST00000109605",673,1,594,78
"38989","ENSMUST00000109605",859,1,594,264
"38990","ENSMUST00000109606",1057,1,393,663
"38991","ENSMUST00000109607",599,1,154,444
"38992","ENSMUST00000109607",707,1,154,552
"38993","ENSMUST00000109607",911,1,154,756
"38994","ENSMUST00000109607",1139,1,154,984
"38995","ENSMUST00000109607",1145,1,154,990
"38996","ENSMUST00000109607",1241,1,154,1086
"38997","ENSMUST00000109608",652,1,207,444
"38998","ENSMUST00000109608",760,1,207,552
"38999","ENSMUST00000109608",964,1,207,756
"39000","ENSMUST00000109608",1192,1,207,984
"39001","ENSMUST00000109608",1198,1,207,990
"39002","ENSMUST00000109608",1294,1,207,1086
"39003","ENSMUST00000109609",251,1,190,60
"39004","ENSMUST00000109609",974,1,190,783
"39005","ENSMUST00000109614",1824,1,371,1452
"39006","ENSMUST00000109614",2094,1,371,1722
"39007","ENSMUST00000109614",2103,1,371,1731
"39008","ENSMUST00000109614",2295,1,371,1923
"39009","ENSMUST00000109614",3780,1,371,3408
"39010","ENSMUST00000109614",4341,1,371,3969
"39011","ENSMUST00000109614",4479,1,371,4107
"39012","ENSMUST00000109614",5898,1,371,5526
"39013","ENSMUST00000109614",5949,1,371,5577
"39014","ENSMUST00000109614",6015,1,371,5643
"39015","ENSMUST00000109614",6336,1,371,5964
"39016","ENSMUST00000109614",7722,1,371,7350
"39017","ENSMUST00000109620",155,1,109,45
"39018","ENSMUST00000109620",992,1,109,882
"39019","ENSMUST00000109620",1103,1,109,993
"39020","ENSMUST00000109623",148,1,15,132
"39021","ENSMUST00000109625",45,1,26,18
"39022","ENSMUST00000109625",159,1,26,132
"39023","ENSMUST00000109625",840,1,26,813
"39024","ENSMUST00000109625",963,1,26,936
"39025","ENSMUST00000109627",496,1,477,18
"39026","ENSMUST00000109627",610,1,477,132
"39027","ENSMUST00000109627",1345,1,477,867
"39028","ENSMUST00000109627",1468,1,477,990
"39030","ENSMUST00000109631",449,1,274,174
"39031","ENSMUST00000109631",785,1,274,510
"39033","ENSMUST00000109632",53,1,7,45
"39034","ENSMUST00000109632",386,1,7,378
"39035","ENSMUST00000109632",644,1,7,636
"39037","ENSMUST00000109636",320,1,274,45
"39038","ENSMUST00000109636",653,1,274,378
"39039","ENSMUST00000109636",989,1,274,714
"39041","ENSMUST00000109641",187,1,96,90
"39043","ENSMUST00000109642",164,1,73,90
"39045","ENSMUST00000109643",478,1,387,90
"39046","ENSMUST00000109650",852,1,137,714
"39047","ENSMUST00000109650",1725,1,137,1587
"39048","ENSMUST00000109650",2061,1,137,1923
"39049","ENSMUST00000109650",2322,1,137,2184
"39050","ENSMUST00000109650",2799,1,137,2661
"39051","ENSMUST00000109651",494,1,238,255
"39052","ENSMUST00000109651",953,1,238,714
"39053","ENSMUST00000109651",1877,1,238,1638
"39054","ENSMUST00000109651",1997,1,238,1758
"39055","ENSMUST00000109651",2333,1,238,2094
"39056","ENSMUST00000109651",2594,1,238,2355
"39057","ENSMUST00000109651",3071,1,238,2832
"39058","ENSMUST00000109653",96,1,26,69
"39059","ENSMUST00000109653",783,1,26,756
"39060","ENSMUST00000109653",786,1,26,759
"39061","ENSMUST00000109653",789,1,26,762
"39062","ENSMUST00000109653",1494,1,26,1467
"39063","ENSMUST00000109653",1509,1,26,1482
"39064","ENSMUST00000109654",244,1,174,69
"39065","ENSMUST00000109654",766,1,174,591
"39066","ENSMUST00000109654",769,1,174,594
"39067","ENSMUST00000109654",1615,1,174,1440
"39068","ENSMUST00000109654",1630,1,174,1455
"39069","ENSMUST00000109655",550,1,360,189
"39070","ENSMUST00000109655",556,1,360,195
"39071","ENSMUST00000109655",625,1,360,264
"39072","ENSMUST00000109655",928,1,360,567
"39073","ENSMUST00000109655",1684,1,360,1323
"39075","ENSMUST00000109664",444,1,305,138
"39076","ENSMUST00000109664",573,1,305,267
"39077","ENSMUST00000109682",327,1,80,246
"39078","ENSMUST00000109682",354,1,80,273
"39079","ENSMUST00000109685",454,1,327,126
"39080","ENSMUST00000109685",964,1,327,636
"39081","ENSMUST00000109685",1660,1,327,1332
"39082","ENSMUST00000109685",1957,1,327,1629
"39083","ENSMUST00000109685",1978,1,327,1650
"39084","ENSMUST00000109685",1993,1,327,1665
"39085","ENSMUST00000109687",193,1,162,30
"39086","ENSMUST00000109687",208,1,162,45
"39087","ENSMUST00000109687",220,2,162,57
"39088","ENSMUST00000109687",1078,1,162,915
"39089","ENSMUST00000109687",1360,1,162,1197
"39090","ENSMUST00000109687",1816,1,162,1653
"39091","ENSMUST00000109688",193,1,6,186
"39092","ENSMUST00000109688",205,1,6,198
"39093","ENSMUST00000109688",1345,1,6,1338
"39094","ENSMUST00000109688",1801,1,6,1794
"39095","ENSMUST00000109699",609,1,77,531
"39096","ENSMUST00000109699",729,1,77,651
"39097","ENSMUST00000109699",1671,1,77,1593
"39098","ENSMUST00000109699",1692,1,77,1614
"39099","ENSMUST00000109699",1722,1,77,1644
"39100","ENSMUST00000109699",1842,1,77,1764
"39101","ENSMUST00000109699",1992,1,77,1914
"39102","ENSMUST00000109699",2064,1,77,1986
"39103","ENSMUST00000109699",2160,1,77,2082
"39104","ENSMUST00000109699",2313,1,77,2235
"39106","ENSMUST00000109701",487,1,462,24
"39107","ENSMUST00000109701",511,1,462,48
