"","seqnames","start","freq","utr5_len","ss"
"28150","ENST00000437928",349,1,232,116
"28151","ENST00000437928",466,1,232,233
"28152","ENST00000437928",499,1,232,266
"28153","ENST00000437932",1403,1,737,665
"28154","ENST00000437994",1094,1,431,662
"28155","ENST00000437994",1907,1,431,1475
"28156","ENST00000437994",3254,1,431,2822
"28157","ENST00000437994",3434,1,431,3002
"28158","ENST00000437994",3437,1,431,3005
"28159","ENST00000437994",4532,1,431,4100
"28160","ENST00000438008",435,1,6,428
"28163","ENST00000438011",212,1,35,176
"28164","ENST00000438011",251,1,35,215
"28165","ENST00000438011",671,1,35,635
"28166","ENST00000438011",863,1,35,827
"28167","ENST00000438011",1910,1,35,1874
"28168","ENST00000438012",107,1,62,44
"28169","ENST00000438012",206,1,62,143
"28171","ENST00000438032",379,1,178,200
"28172","ENST00000438032",904,1,178,725
"28173","ENST00000438058",769,1,340,428
"28174","ENST00000438058",982,1,340,641
"28175","ENST00000438097",573,1,99,473
"28176","ENST00000438097",1365,1,99,1265
"28177","ENST00000438097",2190,1,99,2090
"28179","ENST00000438146",273,1,0,272
"28180","ENST00000438146",756,1,0,755
"28181","ENST00000438149",114,1,0,113
"28182","ENST00000438166",295,1,133,161
"28184","ENST00000438169",24,1,0,23
"28185","ENST00000438169",210,1,0,209
"28186","ENST00000438169",957,1,0,956
"28187","ENST00000438191",36,1,12,23
"28188","ENST00000438204",395,1,143,251
"28189","ENST00000438204",449,1,143,305
"28190","ENST00000438213",232,1,49,182
"28191","ENST00000438213",235,1,49,185
"28192","ENST00000438213",382,1,49,332
"28193","ENST00000438213",415,1,49,365
"28194","ENST00000438213",541,1,49,491
"28195","ENST00000438213",589,1,49,539
"28196","ENST00000438213",664,1,49,614
"28197","ENST00000438213",808,1,49,758
"28198","ENST00000438220",260,1,161,98
"28200","ENST00000438257",173,1,155,17
"28201","ENST00000438257",362,1,155,206
"28202","ENST00000438257",365,1,155,209
"28203","ENST00000438265",587,1,227,359
"28204","ENST00000438274",891,1,135,755
"28206","ENST00000438307",178,1,37,140
"28207","ENST00000438307",481,1,37,443
"28208","ENST00000438307",643,1,37,605
"28209","ENST00000438307",1255,1,37,1217
"28210","ENST00000438307",1366,1,37,1328
"28211","ENST00000438317",40,3,19,20
"28213","ENST00000438320",501,1,291,209
"28214","ENST00000438331",552,1,483,68
"28215","ENST00000438331",1317,1,483,833
"28216","ENST00000438331",1404,1,483,920
"28217","ENST00000438331",1668,1,483,1184
"28218","ENST00000438362",517,1,379,137
"28219","ENST00000438362",529,1,379,149
"28220","ENST00000438362",589,1,379,209
"28221","ENST00000438362",640,1,379,260
"28222","ENST00000438362",667,1,379,287
"28223","ENST00000438362",700,1,379,320
"28224","ENST00000438362",739,1,379,359
"28225","ENST00000438362",808,1,379,428
"28226","ENST00000438362",811,1,379,431
"28227","ENST00000438362",814,1,379,434
"28228","ENST00000438362",943,1,379,563
"28229","ENST00000438362",1186,1,379,806
"28230","ENST00000438362",1375,1,379,995
"28231","ENST00000438362",1423,1,379,1043
"28232","ENST00000438362",1936,1,379,1556
"28233","ENST00000438362",1939,1,379,1559
"28234","ENST00000438362",2008,1,379,1628
"28235","ENST00000438362",2275,1,379,1895
"28236","ENST00000438362",2593,1,379,2213
"28238","ENST00000438450",300,3,96,203
"28241","ENST00000438552",193,3,163,29
"28242","ENST00000438552",196,1,163,32
"28243","ENST00000438552",202,1,163,38
"28244","ENST00000438552",232,1,163,68
"28245","ENST00000438552",310,1,163,146
"28246","ENST00000438552",313,1,163,149
"28247","ENST00000438587",405,1,75,329
"28249","ENST00000438650",136,1,118,17
"28251","ENST00000438658",220,1,196,23
"28252","ENST00000438658",1234,1,196,1037
"28253","ENST00000438658",1396,2,196,1199
"28254","ENST00000438658",1501,1,196,1304
"28255","ENST00000438660",69,1,39,29
"28256","ENST00000438665",286,1,223,62
"28257","ENST00000438665",475,1,223,251
"28258","ENST00000438665",1009,1,223,785
"28259","ENST00000438665",2056,1,223,1832
"28260","ENST00000438665",2062,1,223,1838
"28261","ENST00000438665",2302,1,223,2078
"28262","ENST00000438665",2458,1,223,2234
"28264","ENST00000438666",88,1,61,26
"28265","ENST00000438666",91,1,61,29
"28266","ENST00000438666",1300,1,61,1238
"28268","ENST00000438680",265,1,127,137
"28269","ENST00000438704",92,2,23,68
"28270","ENST00000438704",167,1,23,143
"28271","ENST00000438704",182,1,23,158
"28272","ENST00000438704",446,1,23,422
"28274","ENST00000438724",669,1,447,221
"28275","ENST00000438724",1737,1,447,1289
"28276","ENST00000438724",2529,1,447,2081
"28277","ENST00000438724",3081,1,447,2633
"28278","ENST00000438724",3138,1,447,2690
"28279","ENST00000438724",3180,1,447,2732
"28280","ENST00000438724",3261,1,447,2813
"28281","ENST00000438761",236,1,173,62
"28282","ENST00000438792",169,1,70,98
"28283","ENST00000438792",1132,1,70,1061
"28284","ENST00000438793",560,1,470,89
"28285","ENST00000438793",974,1,470,503
"28286","ENST00000438793",1526,1,470,1055
"28287","ENST00000438807",230,1,11,218
"28288","ENST00000438807",254,1,11,242
"28289","ENST00000438807",287,1,11,275
"28290","ENST00000438819",484,1,283,200
"28292","ENST00000438826",118,1,88,29
"28293","ENST00000438826",121,1,88,32
"28294","ENST00000438826",124,1,88,35
"28295","ENST00000438862",230,1,206,23
"28297","ENST00000438880",161,1,59,101
"28298","ENST00000438882",275,1,71,203
"28299","ENST00000438882",353,1,71,281
"28300","ENST00000438882",542,1,71,470
"28301","ENST00000438964",254,1,206,47
"28302","ENST00000438964",482,1,206,275
"28303","ENST00000438964",686,1,206,479
"28304","ENST00000438964",800,1,206,593
"28305","ENST00000438964",2144,1,206,1937
"28306","ENST00000438964",2642,2,206,2435
"28307","ENST00000438964",2708,1,206,2501
"28308","ENST00000438964",2711,1,206,2504
"28309","ENST00000438964",2750,1,206,2543
"28310","ENST00000438976",883,1,31,851
"28311","ENST00000438981",165,1,0,164
"28313","ENST00000439025",121,2,94,26
"28315","ENST00000439040",1842,1,792,1049
"28316","ENST00000439052",504,1,0,503
"28317","ENST00000439080",130,1,103,26
"28318","ENST00000439082",712,1,46,665
"28319","ENST00000439109",298,1,121,176
"28320","ENST00000439109",307,1,121,185
"28321","ENST00000439138",248,1,230,17
"28322","ENST00000439138",530,1,230,299
"28323","ENST00000439138",584,1,230,353
"28324","ENST00000439141",182,1,158,23
"28325","ENST00000439154",516,1,375,140
"28326","ENST00000439174",570,1,246,323
"28327","ENST00000439174",798,1,246,551
"28328","ENST00000439174",1170,1,246,923
"28330","ENST00000439193",350,1,215,134
"28331","ENST00000439210",43,1,19,23
"28332","ENST00000439210",142,1,19,122
"28333","ENST00000439210",304,1,19,284
"28334","ENST00000439210",307,1,19,287
"28335","ENST00000439210",592,1,19,572
"28336","ENST00000439210",985,1,19,965
"28337","ENST00000439210",1228,1,19,1208
"28338","ENST00000439210",1630,1,19,1610
"28339","ENST00000439211",737,1,494,242
"28340","ENST00000439211",743,1,494,248
"28341","ENST00000439211",752,1,494,257
"28342","ENST00000439267",586,1,238,347
"28344","ENST00000439274",106,1,34,71
"28345","ENST00000439274",370,1,34,335
"28346","ENST00000439274",649,1,34,614
"28347","ENST00000439274",1096,1,34,1061
"28348","ENST00000439274",1696,1,34,1661
"28349","ENST00000439274",1723,1,34,1688
"28350","ENST00000439274",1762,1,34,1727
"28351","ENST00000439275",205,1,157,47
"28352","ENST00000439275",208,1,157,50
"28353","ENST00000439306",64,2,40,23
"28354","ENST00000439306",73,1,40,32
"28355","ENST00000439338",133,1,109,23
"28356","ENST00000439351",998,1,929,68
"28357","ENST00000439351",1046,1,929,116
"28358","ENST00000439356",92,2,71,20
"28359","ENST00000439356",107,1,71,35
"28361","ENST00000439374",963,1,885,77
"28362","ENST00000439383",345,1,138,206
"28363","ENST00000439383",534,1,138,395
"28364","ENST00000439383",537,1,138,398
"28365","ENST00000439383",540,1,138,401
"28366","ENST00000439383",891,1,138,752
"28367","ENST00000439383",1227,1,138,1088
"28368","ENST00000439383",1509,1,138,1370
"28369","ENST00000439383",1902,1,138,1763
"28370","ENST00000439383",2166,1,138,2027
"28371","ENST00000439383",2352,1,138,2213
"28374","ENST00000439385",136,1,106,29
"28375","ENST00000439385",271,1,106,164
"28378","ENST00000439427",293,1,101,191
"28379","ENST00000439427",419,1,101,317
"28380","ENST00000439427",422,1,101,320
"28381","ENST00000439427",455,1,101,353
"28382","ENST00000439442",117,1,0,116
"28384","ENST00000439527",549,1,498,50
"28385","ENST00000439527",558,1,498,59
"28386","ENST00000439527",930,1,498,431
"28387","ENST00000439527",1551,1,498,1052
"28388","ENST00000439527",1605,2,498,1106
"28389","ENST00000439528",522,1,0,521
"28390","ENST00000439541",153,1,126,26
"28391","ENST00000439541",258,1,126,131
"28392","ENST00000439541",561,2,126,434
"28393","ENST00000439561",294,1,246,47
"28394","ENST00000439561",306,1,246,59
"28395","ENST00000439561",330,1,246,83
"28396","ENST00000439561",456,1,246,209
"28397","ENST00000439561",516,1,246,269
"28398","ENST00000439561",567,1,246,320
"28399","ENST00000439561",963,1,246,716
"28400","ENST00000439561",1866,1,246,1619
"28401","ENST00000439561",3099,1,246,2852
"28404","ENST00000439590",239,1,167,71
"28406","ENST00000439602",554,1,110,443
"28407","ENST00000439616",268,1,109,158
"28408","ENST00000439616",1429,1,109,1319
"28409","ENST00000439616",1534,1,109,1424
"28410","ENST00000439640",201,1,174,26
"28411","ENST00000439640",363,1,174,188
"28413","ENST00000439647",915,1,216,698
"28414","ENST00000439647",1014,2,216,797
"28415","ENST00000439647",1428,1,216,1211
"28416","ENST00000439647",1434,1,216,1217
"28417","ENST00000439647",1467,1,216,1250
"28418","ENST00000439647",1470,1,216,1253
"28419","ENST00000439647",1473,1,216,1256
"28420","ENST00000439647",1494,1,216,1277
"28421","ENST00000439647",1503,1,216,1286
"28422","ENST00000439669",288,1,123,164
"28423","ENST00000439669",360,1,123,236
"28424","ENST00000439676",785,1,353,431
"28425","ENST00000439685",586,1,388,197
"28426","ENST00000439685",1144,1,388,755
"28427","ENST00000439685",1147,1,388,758
"28428","ENST00000439685",1855,1,388,1466
"28429","ENST00000439685",2377,1,388,1988
"28430","ENST00000439685",3178,1,388,2789
"28431","ENST00000439686",94,1,76,17
"28432","ENST00000439686",397,1,76,320
"28433","ENST00000439686",406,1,76,329
"28434","ENST00000439686",538,1,76,461
"28435","ENST00000439686",583,1,76,506
"28436","ENST00000439687",1397,1,290,1106
"28437","ENST00000439696",545,1,302,242
"28438","ENST00000439696",644,1,302,341
"28439","ENST00000439696",1004,1,302,701
"28440","ENST00000439696",1310,2,302,1007
"28441","ENST00000439698",524,1,314,209
"28442","ENST00000439705",453,1,0,452
"28443","ENST00000439705",741,1,0,740
"28444","ENST00000439706",842,1,803,38
"28445","ENST00000439706",863,1,803,59
"28446","ENST00000439706",1409,1,803,605
"28447","ENST00000439720",1613,1,167,1445
"28448","ENST00000439747",187,1,16,170
"28449","ENST00000439747",265,1,16,248
"28450","ENST00000439747",370,1,16,353
"28451","ENST00000439754",24,1,0,23
"28452","ENST00000439754",378,1,0,377
"28453","ENST00000439768",550,1,196,353
"28454","ENST00000439768",634,1,196,437
"28455","ENST00000439780",113,1,89,23
"28456","ENST00000439799",133,1,82,50
"28457","ENST00000439822",842,1,560,281
"28458","ENST00000439822",956,1,560,395
"28461","ENST00000439880",1480,1,241,1238
"28462","ENST00000439880",1702,1,241,1460
"28463","ENST00000439880",1777,1,241,1535
"28464","ENST00000439887",665,1,158,506
"28465","ENST00000439887",767,1,158,608
"28466","ENST00000439887",1196,1,158,1037
"28467","ENST00000439887",1235,1,158,1076
"28468","ENST00000439887",1601,1,158,1442
"28469","ENST00000439887",1664,1,158,1505
"28470","ENST00000439887",1778,1,158,1619
"28471","ENST00000439887",1796,1,158,1637
"28474","ENST00000439918",410,1,89,320
"28475","ENST00000439918",557,1,89,467
"28476","ENST00000439918",1103,1,89,1013
"28477","ENST00000439918",1124,1,89,1034
"28478","ENST00000439918",1451,1,89,1361
"28479","ENST00000439930",43,2,22,20
"28480","ENST00000439930",109,1,22,86
"28481","ENST00000439930",274,1,22,251
"28482","ENST00000439930",478,1,22,455
"28483","ENST00000439930",865,1,22,842
"28484","ENST00000439930",907,1,22,884
"28485","ENST00000439936",285,1,132,152
"28486","ENST00000439936",360,1,132,227
"28487","ENST00000439936",918,1,132,785
"28488","ENST00000439936",1029,1,132,896
"28489","ENST00000439940",698,1,32,665
"28490","ENST00000439958",180,1,156,23
"28491","ENST00000439958",231,1,156,74
"28492","ENST00000439958",234,1,156,77
"28493","ENST00000439969",63,1,3,59
"28494","ENST00000439977",359,1,197,161
"28495","ENST00000439977",881,1,197,683
"28496","ENST00000439977",1169,1,197,971
"28497","ENST00000439977",1205,1,197,1007
"28498","ENST00000439977",1250,1,197,1052
"28499","ENST00000439980",27,1,0,26
"28500","ENST00000439997",39,3,0,38
"28501","ENST00000439997",72,1,0,71
"28502","ENST00000439997",321,1,0,320
"28504","ENST00000440126",410,1,266,143
"28505","ENST00000440126",443,1,266,176
"28506","ENST00000440126",446,1,266,179
"28507","ENST00000440126",491,1,266,224
"28508","ENST00000440126",755,1,266,488
"28509","ENST00000440126",1034,1,266,767
"28510","ENST00000440126",1424,1,266,1157
"28511","ENST00000440126",2024,1,266,1757
"28512","ENST00000440126",2051,1,266,1784
"28513","ENST00000440126",2090,1,266,1823
"28514","ENST00000440156",959,1,221,737
"28515","ENST00000440156",3380,1,221,3158
"28516","ENST00000440156",3416,1,221,3194
"28517","ENST00000440166",631,1,202,428
"28518","ENST00000440166",904,1,202,701
"28519","ENST00000440166",994,1,202,791
"28520","ENST00000440179",612,1,270,341
"28521","ENST00000440180",504,1,363,140
"28522","ENST00000440191",94,1,34,59
"28523","ENST00000440191",97,1,34,62
"28524","ENST00000440191",133,1,34,98
"28525","ENST00000440191",1003,1,34,968
"28526","ENST00000440191",1096,1,34,1061
"28527","ENST00000440226",480,1,444,35
"28528","ENST00000440226",606,1,444,161
"28530","ENST00000440230",925,1,613,311
"28531","ENST00000440230",1234,1,613,620
"28532","ENST00000440230",1429,1,613,815
"28533","ENST00000440230",1519,1,613,905
"28534","ENST00000440240",389,1,224,164
"28535","ENST00000440240",461,1,224,236
"28537","ENST00000440274",110,1,89,20
"28538","ENST00000440274",200,1,89,110
"28539","ENST00000440274",224,1,89,134
"28540","ENST00000440274",356,1,89,266
"28541","ENST00000440274",710,1,89,620
"28542","ENST00000440274",863,1,89,773
"28543","ENST00000440274",1568,1,89,1478
"28544","ENST00000440274",2159,1,89,2069
"28545","ENST00000440277",318,1,210,107
"28546","ENST00000440277",426,1,210,215
"28547","ENST00000440277",498,2,210,287
"28548","ENST00000440277",540,1,210,329
"28549","ENST00000440277",780,2,210,569
"28550","ENST00000440277",855,1,210,644
"28551","ENST00000440306",45,1,0,44
"28552","ENST00000440311",701,1,179,521
"28554","ENST00000440381",265,1,241,23
"28555","ENST00000440381",1501,1,241,1259
"28558","ENST00000440400",177,1,0,176
"28559","ENST00000440400",405,2,0,404
"28560","ENST00000440400",588,1,0,587
"28561","ENST00000440400",792,1,0,791
"28562","ENST00000440400",801,2,0,800
"28563","ENST00000440400",867,1,0,866
"28564","ENST00000440400",873,1,0,872
"28565","ENST00000440410",129,1,78,50
"28566","ENST00000440410",150,1,78,71
"28567","ENST00000440410",183,1,78,104
"28568","ENST00000440410",465,1,78,386
"28569","ENST00000440435",39,1,18,20
"28570","ENST00000440435",390,1,18,371
"28571","ENST00000440435",492,1,18,473
"28573","ENST00000440439",376,1,241,134
"28574","ENST00000440506",310,1,235,74
"28575","ENST00000440538",413,1,80,332
"28576","ENST00000440549",833,1,308,524
"28577","ENST00000440549",836,1,308,527
"28578","ENST00000440549",1007,1,308,698
"28579","ENST00000440554",435,1,42,392
"28580","ENST00000440564",192,1,3,188
"28581","ENST00000440564",258,1,3,254
"28582","ENST00000440564",384,1,3,380
"28583","ENST00000440564",387,1,3,383
"28584","ENST00000440564",438,1,3,434
"28585","ENST00000440564",555,1,3,551
"28587","ENST00000440628",460,2,343,116
"28588","ENST00000440628",766,1,343,422
"28589","ENST00000440628",793,1,343,449
"28590","ENST00000440628",1102,1,343,758
"28591","ENST00000440628",1135,1,343,791
"28592","ENST00000440656",551,1,284,266
"28594","ENST00000440685",587,2,296,290
"28596","ENST00000440757",577,1,142,434
"28598","ENST00000440773",505,1,124,380
"28599","ENST00000440787",47,1,29,17
"28600","ENST00000440806",196,1,73,122
"28602","ENST00000440815",181,1,157,23
"28604","ENST00000440940",85,1,52,32
"28605","ENST00000440940",898,1,52,845
"28606","ENST00000440940",916,1,52,863
"28607","ENST00000440940",1555,1,52,1502
"28608","ENST00000440951",174,1,0,173
"28609","ENST00000440951",258,2,0,257
"28610","ENST00000440951",327,1,0,326
"28612","ENST00000440966",307,1,109,197
"28613","ENST00000440983",322,1,100,221
"28614","ENST00000440983",367,2,100,266
"28615","ENST00000441007",369,1,309,59
"28616","ENST00000441020",89,1,65,23
"28617","ENST00000441020",752,1,65,686
"28618","ENST00000441030",408,1,288,119
"28619","ENST00000441030",426,1,288,137
"28620","ENST00000441076",374,1,305,68
"28621","ENST00000441076",422,1,305,116
"28622","ENST00000441076",461,1,305,155
"28623","ENST00000441076",1025,1,305,719
"28624","ENST00000441080",48,1,6,41
"28625","ENST00000441080",189,2,6,182
"28626","ENST00000441080",405,1,6,398
"28628","ENST00000441122",299,1,233,65
"28629","ENST00000441154",204,1,0,203
"28630","ENST00000441154",513,1,0,512
"28631","ENST00000441154",1053,1,0,1052
"28632","ENST00000441154",1089,2,0,1088
"28633","ENST00000441154",1140,1,0,1139
"28634","ENST00000441154",1389,1,0,1388
"28635","ENST00000441154",1752,1,0,1751
"28636","ENST00000441154",1755,1,0,1754
"28637","ENST00000441154",1905,1,0,1904
"28638","ENST00000441154",2295,1,0,2294
"28639","ENST00000441154",2421,1,0,2420
"28640","ENST00000441154",2454,1,0,2453
"28641","ENST00000441154",2457,1,0,2456
"28642","ENST00000441154",2520,1,0,2519
"28643","ENST00000441154",2814,1,0,2813
"28644","ENST00000441154",2817,1,0,2816
"28645","ENST00000441154",3489,1,0,3488
"28646","ENST00000441154",3720,1,0,3719
"28647","ENST00000441156",159,1,132,26
"28648","ENST00000441156",363,2,132,230
"28649","ENST00000441179",176,1,110,65
"28650","ENST00000441189",112,1,91,20
"28651","ENST00000441189",127,1,91,35
"28652","ENST00000441189",292,1,91,200
"28653","ENST00000441219",73,1,55,17
"28654","ENST00000441224",409,1,268,140
"28657","ENST00000441246",334,1,316,17
"28658","ENST00000441246",343,1,316,26
"28659","ENST00000441246",427,1,316,110
"28660","ENST00000441246",838,1,316,521
"28661","ENST00000441246",1141,1,316,824
"28662","ENST00000441246",1324,1,316,1007
"28663","ENST00000441246",1570,1,316,1253
"28664","ENST00000441246",2380,1,316,2063
"28665","ENST00000441246",3445,1,316,3128
"28667","ENST00000441303",240,1,0,239
"28668","ENST00000441303",459,1,0,458
"28669","ENST00000441323",564,1,105,458
"28670","ENST00000441403",343,1,307,35
"28671","ENST00000441403",493,1,307,185
"28672","ENST00000441403",655,1,307,347
"28674","ENST00000441429",49,1,25,23
"28675","ENST00000441429",106,1,25,80
"28676","ENST00000441429",109,1,25,83
"28677","ENST00000441429",340,1,25,314
"28679","ENST00000441448",119,1,92,26
"28680","ENST00000441448",956,1,92,863
"28681","ENST00000441448",998,1,92,905
"28682","ENST00000441497",1058,1,74,983
"28683","ENST00000441497",1127,1,74,1052
"28684","ENST00000441606",404,1,236,167
"28685","ENST00000441606",566,1,236,329
"28686","ENST00000441606",1973,1,236,1736
"28687","ENST00000441607",90,1,69,20
"28688","ENST00000441611",392,2,218,173
"28690","ENST00000441626",494,1,149,344
"28691","ENST00000441634",72,2,39,32
"28692","ENST00000441693",504,1,369,134
"28693","ENST00000441717",178,1,13,164
"28694","ENST00000441717",250,1,13,236
"28695","ENST00000441717",418,1,13,404
"28696","ENST00000441774",242,1,221,20
"28697","ENST00000441774",245,2,221,23
"28698","ENST00000441774",329,1,221,107
"28699","ENST00000441774",521,1,221,299
"28700","ENST00000441774",896,1,221,674
"28701","ENST00000441802",276,1,210,65
"28702","ENST00000441802",288,1,210,77
"28703","ENST00000441802",552,1,210,341
"28704","ENST00000441802",636,1,210,425
"28705","ENST00000441802",1191,1,210,980
"28706","ENST00000441802",1194,1,210,983
"28707","ENST00000441802",2109,1,210,1898
"28708","ENST00000441802",3117,1,210,2906
"28709","ENST00000441802",3708,1,210,3497
"28710","ENST00000441802",6873,1,210,6662
"28711","ENST00000441802",8295,1,210,8084
"28712","ENST00000441802",9168,1,210,8957
"28713","ENST00000441802",9714,1,210,9503
"28714","ENST00000441802",12834,1,210,12623
"28715","ENST00000441802",13566,1,210,13355
"28716","ENST00000441802",13779,1,210,13568
"28717","ENST00000441802",13944,1,210,13733
"28719","ENST00000441822",221,1,53,167
"28720","ENST00000441822",461,1,53,407
"28721","ENST00000441902",1833,1,444,1388
"28722","ENST00000441908",244,1,175,68
"28723","ENST00000441908",736,1,175,560
"28724","ENST00000441917",998,1,92,905
"28725","ENST00000441917",1244,1,92,1151
"28726","ENST00000441946",676,1,508,167
"28728","ENST00000442009",118,1,100,17
"28729","ENST00000442011",332,2,161,170
"28730","ENST00000442011",1451,1,161,1289
"28731","ENST00000442011",1880,1,161,1718
"28732","ENST00000442011",2057,2,161,1895
"28733","ENST00000442011",2063,1,161,1901
"28734","ENST00000442034",1174,1,10,1163
"28735","ENST00000442034",1267,1,10,1256
"28736","ENST00000442060",166,1,79,86
"28737","ENST00000442060",427,1,79,347
"28738","ENST00000442060",1171,1,79,1091
"28739","ENST00000442060",1345,1,79,1265
"28740","ENST00000442060",1429,1,79,1349
"28742","ENST00000442101",720,1,426,293
"28744","ENST00000442110",60,1,0,59
"28745","ENST00000442138",167,1,146,20
"28746","ENST00000442138",179,1,146,32
"28747","ENST00000442141",267,1,150,116
"28748","ENST00000442157",67,1,28,38
"28749","ENST00000442157",73,1,28,44
"28750","ENST00000442157",151,1,28,122
"28751","ENST00000442157",247,1,28,218
"28752","ENST00000442157",433,1,28,404
"28753","ENST00000442157",595,1,28,566
"28754","ENST00000442170",910,1,16,893
"28755","ENST00000442170",922,1,16,905
"28756","ENST00000442170",925,1,16,908
"28757","ENST00000442170",1519,1,16,1502
"28758","ENST00000442170",1522,2,16,1505
"28759","ENST00000442186",36,1,0,35
"28760","ENST00000442186",42,1,0,41
"28761","ENST00000442186",411,1,0,410
"28762","ENST00000442186",603,1,0,602
"28764","ENST00000442196",72,1,48,23
"28765","ENST00000442196",1071,1,48,1022
"28766","ENST00000442196",1578,1,48,1529
"28767","ENST00000442196",1644,1,48,1595
"28768","ENST00000442196",1689,1,48,1640
"28769","ENST00000442250",309,1,0,308
"28770","ENST00000442250",660,1,0,659
"28771","ENST00000442250",717,1,0,716
"28772","ENST00000442250",3000,1,0,2999
"28773","ENST00000442250",3003,1,0,3002
"28774","ENST00000442303",173,1,44,128
"28775","ENST00000442303",236,1,44,191
"28777","ENST00000442325",54,1,36,17
"28778","ENST00000442325",57,1,36,20
"28779","ENST00000442325",60,1,36,23
"28780","ENST00000442325",171,1,36,134
"28781","ENST00000442325",1488,1,36,1451
"28782","ENST00000442366",136,1,52,83
"28783","ENST00000442366",178,1,52,125
"28784","ENST00000442366",880,1,52,827
"28786","ENST00000442394",150,1,63,86
"28787","ENST00000442394",216,1,63,152
"28788","ENST00000442394",384,1,63,320
"28789","ENST00000442394",447,1,63,383
"28790","ENST00000442406",349,1,292,56
"28791","ENST00000442587",252,1,216,35
"28792","ENST00000442591",385,1,160,224
"28793","ENST00000442591",1315,1,160,1154
"28794","ENST00000442591",1327,1,160,1166
"28795","ENST00000442591",1405,1,160,1244
"28796","ENST00000442591",1639,1,160,1478
"28797","ENST00000442597",192,1,78,113
"28798","ENST00000442614",464,1,395,68
"28799","ENST00000442614",512,1,395,116
"28800","ENST00000442614",551,1,395,155
"28801","ENST00000442616",77,1,53,23
"28802","ENST00000442650",289,1,94,194
"28803","ENST00000442656",174,1,108,65
"28804","ENST00000442656",210,1,108,101
"28805","ENST00000442656",471,1,108,362
"28806","ENST00000442656",741,1,108,632
"28807","ENST00000442656",1005,1,108,896
"28810","ENST00000442664",168,1,21,146
"28811","ENST00000442664",387,1,21,365
"28812","ENST00000442664",612,1,21,590
"28814","ENST00000442670",418,1,181,236
"28815","ENST00000442670",574,1,181,392
"28816","ENST00000442711",280,1,235,44
"28817","ENST00000442711",595,1,235,359
"28819","ENST00000442729",171,3,150,20
"28820","ENST00000442729",234,1,150,83
"28821","ENST00000442729",300,1,150,149
"28822","ENST00000442729",942,1,150,791
"28823","ENST00000442729",984,1,150,833
"28824","ENST00000442730",120,1,0,119
"28826","ENST00000442738",164,1,125,38
"28828","ENST00000442744",169,2,58,110
"28829","ENST00000442744",235,1,58,176
"28830","ENST00000442747",468,1,390,77
"28833","ENST00000442788",190,1,16,173
"28834","ENST00000442788",601,1,16,584
"28835","ENST00000442788",679,1,16,662
"28836","ENST00000442819",486,2,117,368
"28837","ENST00000442819",534,1,117,416
"28838","ENST00000442819",846,1,117,728
"28839","ENST00000442819",1215,1,117,1097
"28840","ENST00000442819",1245,1,117,1127
"28841","ENST00000442820",626,1,527,98
"28843","ENST00000442842",48,1,24,23
"28844","ENST00000442869",617,1,410,206
"28845","ENST00000442880",235,1,88,146
"28846","ENST00000442880",256,1,88,167
"28847","ENST00000442966",100,1,13,86
"28848","ENST00000442966",394,1,13,380
"28850","ENST00000442995",275,1,176,98
"28851","ENST00000442995",500,1,176,323
"28852","ENST00000442995",515,1,176,338
"28854","ENST00000443003",183,1,63,119
"28855","ENST00000443003",192,1,63,128
"28856","ENST00000443003",195,1,63,131
"28857","ENST00000443003",300,1,63,236
"28858","ENST00000443003",303,1,63,239
"28859","ENST00000443003",306,1,63,242
"28860","ENST00000443003",339,1,63,275
"28861","ENST00000443003",699,1,63,635
"28862","ENST00000443003",867,1,63,803
"28863","ENST00000443006",294,1,228,65
"28864","ENST00000443022",357,1,192,164
"28867","ENST00000443024",109,1,91,17
"28868","ENST00000443024",124,1,91,32
"28869","ENST00000443024",199,1,91,107
"28870","ENST00000443024",379,1,91,287
"28871","ENST00000443024",847,2,91,755
"28872","ENST00000443024",1474,1,91,1382
"28873","ENST00000443024",1567,1,91,1475
"28874","ENST00000443024",1576,1,91,1484
"28875","ENST00000443024",1903,1,91,1811
"28876","ENST00000443024",2434,1,91,2342
"28877","ENST00000443024",2533,1,91,2441
"28878","ENST00000443024",2764,1,91,2672
"28879","ENST00000443024",3085,1,91,2993
"28880","ENST00000443024",3553,1,91,3461
"28881","ENST00000443024",3556,1,91,3464
"28882","ENST00000443024",3694,1,91,3602
"28883","ENST00000443024",3697,1,91,3605
"28885","ENST00000443046",221,1,137,83
"28887","ENST00000443099",184,1,76,107
"28888","ENST00000443119",170,1,74,95
"28889","ENST00000443119",206,1,74,131
"28890","ENST00000443119",770,1,74,695
"28891","ENST00000443119",962,1,74,887
"28892","ENST00000443119",1022,1,74,947
"28893","ENST00000443119",1478,1,74,1403
"28894","ENST00000443166",448,1,43,404
"28895","ENST00000443166",658,1,43,614
"28896","ENST00000443166",772,1,43,728
"28897","ENST00000443197",226,2,163,62
"28898","ENST00000443197",568,1,163,404
"28899","ENST00000443197",1516,2,163,1352
"28900","ENST00000443197",1642,2,163,1478
"28901","ENST00000443213",234,1,96,137
"28902","ENST00000443213",396,1,96,299
"28903","ENST00000443227",482,1,335,146
"28904","ENST00000443241",610,1,160,449
"28905","ENST00000443272",81,2,51,29
"28906","ENST00000443272",87,2,51,35
"28907","ENST00000443272",93,2,51,41
"28908","ENST00000443272",195,1,51,143
