EHD1_642,NA,NA,NA,NA,NA,NA,ENSMUST00000025684,600,ENST00000621096,642
CSTF2_48,NA,NA,NA,NA,NA,NA,ENSMUST00000033609,24,ENST00000415585,24
UBC_567,NA,NA,NA,NA,ENSDART00000157458,567,NA,NA,ENST00000536769,566
SLC7A5_705,NA,NA,NA,NA,NA,NA,ENSMUST00000045557,699,ENST00000261622,684
ERP44_240,NA,NA,NA,NA,ENSDART00000027545,240,NA,NA,ENST00000262455,240
USP14_30,NA,NA,FBtr0080061,30,NA,NA,ENSMUST00000092096,33,ENST00000261601,33
USO1_2732,NA,NA,NA,NA,NA,NA,ENSMUST00000031355,2181,ENST00000264904,2214
FNTA_656,NA,NA,NA,NA,ENSDART00000158416,582,ENSMUST00000016138,648,NA,NA
IL6ST_374,NA,NA,NA,NA,NA,NA,ENSMUST00000183663,374,ENST00000381298,375
PXDN_2484,NA,NA,NA,NA,NA,NA,ENSMUST00000122328,2475,ENST00000252804,2484
HIST1H1B_15,NA,NA,NA,NA,NA,NA,ENSMUST00000080511,15,ENST00000331442,15
PCNA_384,NA,NA,NA,NA,NA,NA,ENSMUST00000028817,384,ENST00000379143,384
RPS4X_153,NA,NA,NA,NA,ENSDART00000128917,153,NA,NA,ENST00000316084,153
ACBD3_1599,NA,NA,NA,NA,ENSDART00000062525,1557,ENSMUST00000027780,1566,NA,NA
SRP68_318,NA,NA,FBtr0076517,219,NA,NA,NA,NA,ENST00000307877,306
UBA2_219,YDR390C,219,NA,NA,ENSDART00000171801,210,NA,NA,NA,NA
CCNA2_1039,NA,NA,NA,NA,NA,NA,ENSMUST00000029270,1002,ENST00000274026,1032
PSMC5_105,NA,NA,NA,NA,NA,NA,ENSMUST00000021049,105,ENST00000310144,108
FADS3_714,NA,NA,NA,NA,NA,NA,ENSMUST00000115995,714,ENST00000278829,699
PSMD11_1109,NA,NA,NA,NA,NA,NA,ENSMUST00000173938,1109,ENST00000261712,1110
LAPTM4B_540,NA,NA,NA,NA,NA,NA,ENSMUST00000022867,267,ENST00000445593,542
TUSC3_475,NA,NA,NA,NA,NA,NA,ENSMUST00000167992,475,ENST00000503731,476
LBR_367,NA,NA,NA,NA,ENSDART00000019145,132,ENSMUST00000005003,132,NA,NA
RNH1_1258,NA,NA,NA,NA,NA,NA,ENSMUST00000106033,1185,ENST00000534797,1199
ESCO2_1750,NA,NA,NA,NA,ENSDART00000009164,1656,ENSMUST00000022613,1608,NA,NA
RAB11B_24,NA,NA,NA,NA,NA,NA,ENSMUST00000057373,24,ENST00000328024,24
ZC3H14_534,NA,NA,NA,NA,NA,NA,ENSMUST00000110105,534,ENST00000251038,534
GAR1_234,YHR089C,99,NA,NA,NA,NA,ENSMUST00000029643,231,ENST00000394631,195
NDC80_2026,NA,NA,NA,NA,NA,NA,ENSMUST00000024851,1746,ENST00000261597,1746
SNX14_992,NA,NA,NA,NA,NA,NA,ENSMUST00000174806,992,ENST00000314673,909
ACSL4_1854,NA,NA,NA,NA,NA,NA,ENSMUST00000112907,1854,ENST00000469796,1853
JPT2_192,NA,NA,NA,NA,ENSDART00000055780,120,NA,NA,ENST00000562684,188
AHCY_15,NA,NA,NA,NA,ENSDART00000018523,15,ENSMUST00000054607,15,ENST00000217426,15
SRP68_526,NA,NA,NA,NA,NA,NA,ENSMUST00000021133,495,ENST00000307877,495
RALA_117,NA,NA,NA,NA,NA,NA,ENSMUST00000009003,117,ENST00000436179,116
CCT2_21,NA,NA,NA,NA,NA,NA,ENSMUST00000047672,21,ENST00000299300,21
NRBP1_159,NA,NA,NA,NA,NA,NA,ENSMUST00000031034,150,ENST00000379863,150
HSPA9_381,NA,NA,NA,NA,ENSDART00000012438,381,ENSMUST00000025217,372,ENST00000297185,372
CAPRIN1_822,NA,NA,NA,NA,NA,NA,ENSMUST00000028607,816,ENST00000341394,822
SFPQ_869,NA,NA,NA,NA,NA,NA,ENSMUST00000030623,840,ENST00000357214,864
HSP90B1_1200,NA,NA,NA,NA,ENSDART00000004879,1200,ENSMUST00000020238,1200,NA,NA
FIBP_15,NA,NA,NA,NA,NA,NA,ENSMUST00000025847,15,ENST00000338369,15
EEF1A1_1380,NA,NA,NA,NA,NA,NA,ENSMUST00000042235,1380,ENST00000316292,1380
PPP2CA_612,NA,NA,NA,NA,ENSDART00000075443,612,ENSMUST00000020608,609,NA,NA
PRPS1_390,NA,NA,NA,NA,NA,NA,ENSMUST00000033809,390,ENST00000372435,390
PCCA_424,NA,NA,NA,NA,ENSDART00000135252,355,ENSMUST00000038374,426,NA,NA
SREK1IP1_426,NA,NA,NA,NA,NA,NA,ENSMUST00000022230,411,ENST00000513458,415
PRKCI_1695,NA,NA,NA,NA,NA,NA,ENSMUST00000108249,1692,ENST00000295797,1695
DDX10_1894,NA,NA,NA,NA,ENSDART00000149507,1801,ENSMUST00000065630,1887,NA,NA
RPL37A_159,NA,NA,NA,NA,NA,NA,ENSMUST00000059980,138,ENST00000427280,64
CTSA_270,NA,NA,NA,NA,ENSDART00000158929,183,NA,NA,ENST00000372484,273
BCKDK_285,NA,NA,NA,NA,ENSDART00000023676,282,ENSMUST00000071056,231,NA,NA
PRPF31_40,NA,NA,NA,NA,ENSDART00000137029,40,ENSMUST00000008517,42,NA,NA
XBP1_404,NA,NA,FBtr0310045,396,ENSDART00000051649,357,NA,NA,NA,NA
DLG3_711,NA,NA,NA,NA,ENSDART00000074720,273,ENSMUST00000113735,711,NA,NA
EIF3M_39,NA,NA,NA,NA,NA,NA,ENSMUST00000028592,36,ENST00000531120,36
H2AFX_282,NA,NA,NA,NA,ENSDART00000040328,282,ENSMUST00000052686,279,NA,NA
BSG_965,NA,NA,FBtr0332498,588,ENSDART00000015951,948,NA,NA,NA,NA
KLF5_948,NA,NA,NA,NA,NA,NA,ENSMUST00000005279,903,ENST00000377687,936
UBE2J1_24,NA,NA,NA,NA,ENSDART00000043218,24,NA,NA,ENST00000435041,23
MORF4L1_399,NA,NA,NA,NA,NA,NA,ENSMUST00000085248,399,ENST00000331268,399
ANXA5_132,NA,NA,NA,NA,NA,NA,ENSMUST00000029266,126,ENST00000296511,132
SLC16A2_1029,NA,NA,NA,NA,NA,NA,ENSMUST00000042664,1029,ENST00000587091,1013
PCOLCE_1386,NA,NA,NA,NA,NA,NA,ENSMUST00000054564,1383,ENST00000223061,1239
TRIM28_1383,NA,NA,NA,NA,NA,NA,ENSMUST00000005705,1371,ENST00000253024,1371
U2AF2_24,NA,NA,NA,NA,NA,NA,ENSMUST00000005041,24,ENST00000308924,24
SDHB_168,NA,NA,NA,NA,NA,NA,ENSMUST00000010007,153,ENST00000375499,147
MRGBP_33,NA,NA,FBtr0088684,27,ENSDART00000146605,19,NA,NA,NA,NA
UBA52_110,NA,NA,NA,NA,NA,NA,ENSMUST00000140679,110,ENST00000596272,57
RPL15_177,NA,NA,NA,NA,NA,NA,ENSMUST00000080281,177,ENST00000307839,177
RTN3_675,NA,NA,NA,NA,NA,NA,ENSMUST00000088169,675,ENST00000356000,672
SSR3_159,NA,NA,NA,NA,ENSDART00000021880,159,ENSMUST00000029414,159,NA,NA
CDK9_684,NA,NA,NA,NA,ENSDART00000065859,651,ENSMUST00000009699,588,NA,NA
MCM5_1485,NA,NA,NA,NA,ENSDART00000024316,1356,ENSMUST00000164309,1348,NA,NA
NIP7_21,NA,NA,NA,NA,ENSDART00000082087,21,ENSMUST00000034392,21,NA,NA
DDIT4_15,NA,NA,NA,NA,NA,NA,ENSMUST00000020308,15,ENST00000307365,15
SEPT2_672,NA,NA,NA,NA,NA,NA,ENSMUST00000027495,567,ENST00000616972,672
SSR2_518,NA,NA,NA,NA,NA,NA,ENSMUST00000192495,509,ENST00000295702,504
PPFIBP1_1758,NA,NA,NA,NA,NA,NA,ENSMUST00000111623,1728,ENST00000542629,1724
MCM2_1670,YBL023C,1632,NA,NA,NA,NA,NA,NA,ENST00000265056,1575
LETM1_207,NA,NA,FBtr0072348,204,NA,NA,ENSMUST00000005431,135,NA,NA
HIST1H1E_15,NA,NA,NA,NA,NA,NA,ENSMUST00000062045,15,ENST00000304218,15
PEX19_704,YDL065C,663,FBtr0342602,537,NA,NA,NA,NA,NA,NA
HMGB1_138,NA,NA,NA,NA,NA,NA,ENSMUST00000085546,138,ENST00000341423,141
RPS25_96,NA,NA,FBtr0082370,72,ENSDART00000061274,93,NA,NA,NA,NA
UNC50_165,NA,NA,NA,NA,ENSDART00000059212,108,ENSMUST00000114925,114,ENST00000409975,165
AAR2_21,NA,NA,NA,NA,NA,NA,ENSMUST00000109570,21,ENST00000320849,21
ELAVL1_18,NA,NA,NA,NA,NA,NA,ENSMUST00000098950,18,ENST00000407627,18
ADH5_1158,NA,NA,NA,NA,NA,NA,ENSMUST00000005964,1116,ENST00000296412,1116
DIS3_105,NA,NA,FBtr0084605,57,NA,NA,ENSMUST00000042471,60,NA,NA
COPB2_21,NA,NA,NA,NA,ENSDART00000044331,21,NA,NA,ENST00000333188,21
PSMD8_540,NA,NA,NA,NA,ENSDART00000005431,282,ENSMUST00000059642,543,NA,NA
CHAF1A_1907,NA,NA,NA,NA,ENSDART00000111711,1635,ENSMUST00000002914,1830,NA,NA
RPS15_177,YOL040C,156,NA,NA,NA,NA,ENSMUST00000068408,159,NA,NA
ARF5_204,NA,NA,NA,NA,ENSDART00000103467,204,ENSMUST00000020717,204,ENST00000000233,204
BRK1_18,NA,NA,NA,NA,NA,NA,ENSMUST00000035725,18,ENST00000530758,17
EXOSC10_573,NA,NA,NA,NA,NA,NA,ENSMUST00000017408,561,ENST00000376936,561
TEAD1_871,NA,NA,NA,NA,NA,NA,ENSMUST00000164363,826,ENST00000527636,796
RAB23_222,NA,NA,NA,NA,NA,NA,ENSMUST00000088287,138,ENST00000317483,135
AATF_1500,NA,NA,NA,NA,NA,NA,ENSMUST00000018841,1278,ENST00000619387,1380
SSRP1_633,NA,NA,NA,NA,NA,NA,ENSMUST00000077798,633,ENST00000278412,633
SEC62_222,NA,NA,NA,NA,ENSDART00000004626,222,NA,NA,ENST00000337002,222
TIMP3_438,NA,NA,NA,NA,NA,NA,ENSMUST00000020234,438,ENST00000266085,438
HM13_681,NA,NA,NA,NA,ENSDART00000128433,681,NA,NA,ENST00000398174,672
GPR107_285,NA,NA,NA,NA,ENSDART00000168870,240,ENSMUST00000056433,267,NA,NA
LAMB2_2061,NA,NA,NA,NA,NA,NA,ENSMUST00000065014,2061,ENST00000418109,2055
MTREX_15,NA,NA,NA,NA,ENSDART00000026244,15,NA,NA,ENST00000230640,15
TM9SF4_1464,NA,NA,NA,NA,ENSDART00000006765,1452,ENSMUST00000089027,1428,NA,NA
CAB39_498,NA,NA,NA,NA,ENSDART00000063786,498,ENSMUST00000113360,498,ENST00000258418,498
APMAP_225,NA,NA,NA,NA,ENSDART00000025910,222,ENSMUST00000046399,222,ENST00000217456,225
TOMM20_113,NA,NA,NA,NA,NA,NA,ENSMUST00000179857,113,ENST00000366607,114
PITPNB_705,NA,NA,NA,NA,NA,NA,ENSMUST00000086635,705,ENST00000320996,705
ACSL3_1710,NA,NA,NA,NA,NA,NA,ENSMUST00000035779,1710,ENST00000357430,1710
WTAP_87,NA,NA,NA,NA,ENSDART00000062552,87,NA,NA,ENST00000358372,84
DCAF13_1551,NA,NA,NA,NA,ENSDART00000015139,1095,ENSMUST00000022909,1095,ENST00000297579,1551
ARL3_47,NA,NA,NA,NA,NA,NA,ENSMUST00000026009,42,ENST00000260746,45
NSFL1C_463,NA,NA,NA,NA,ENSDART00000143065,454,NA,NA,ENST00000476071,464
BRD4_1566,NA,NA,NA,NA,ENSDART00000114343,1560,ENSMUST00000003726,1305,ENST00000371835,1302
CTTN_51,NA,NA,NA,NA,ENSDART00000008696,48,ENSMUST00000103079,51,NA,NA
ATP2B1_273,NA,NA,NA,NA,NA,NA,ENSMUST00000020107,273,ENST00000428670,271
GRHL3_1257,NA,NA,NA,NA,ENSDART00000114215,1119,ENSMUST00000105855,1254,NA,NA
CHCHD3_523,NA,NA,FBtr0085745,429,NA,NA,NA,NA,ENST00000423635,514
UQCRFS1_309,NA,NA,NA,NA,NA,NA,ENSMUST00000042834,309,ENST00000304863,309
ALG8_249,YOR067C,249,NA,NA,NA,NA,NA,NA,ENST00000299626,159
INTS11_942,NA,NA,FBtr0085476,924,NA,NA,ENSMUST00000030901,921,NA,NA
AHNAK_6318,NA,NA,NA,NA,NA,NA,ENSMUST00000092956,6264,ENST00000378024,5928
CSNK2B_75,NA,NA,NA,NA,ENSDART00000109258,18,ENSMUST00000174024,17,NA,NA
PPIB_153,NA,NA,NA,NA,ENSDART00000074814,129,NA,NA,ENST00000300026,156
VRK2_45,NA,NA,NA,NA,NA,NA,ENSMUST00000109504,45,ENST00000435505,44
FLNA_6498,NA,NA,NA,NA,NA,NA,ENSMUST00000033699,6498,ENST00000369850,6498
COL4A2_558,NA,NA,NA,NA,NA,NA,ENSMUST00000033899,558,ENST00000360467,558
UTP11_369,NA,NA,NA,NA,NA,NA,ENSMUST00000030738,354,ENST00000373014,354
EEF2_15,NA,NA,NA,NA,NA,NA,ENSMUST00000047864,15,ENST00000309311,15
ALYREF_51,NA,NA,NA,NA,NA,NA,ENSMUST00000026125,30,ENST00000505490,51
EEF2_18,NA,NA,FBtr0332966,18,NA,NA,ENSMUST00000047864,18,ENST00000309311,18
VDAC2_621,NA,NA,NA,NA,ENSDART00000013011,543,NA,NA,ENST00000313132,624
COMMD4_336,NA,NA,NA,NA,NA,NA,ENSMUST00000065358,255,ENST00000568301,333
THOC3_324,NA,NA,NA,NA,NA,NA,ENSMUST00000026990,324,ENST00000265097,321
CDH1_287,YGL003C,24,NA,NA,ENSDART00000168890,276,NA,NA,NA,NA
CDC5L_1755,NA,NA,NA,NA,NA,NA,ENSMUST00000024727,1755,ENST00000371477,1755
ARF6_192,NA,NA,NA,NA,NA,NA,ENSMUST00000050063,192,ENST00000298316,192
TPX2_993,NA,NA,NA,NA,ENSDART00000143121,925,ENSMUST00000109816,945,NA,NA
TAGLN2_525,NA,NA,NA,NA,NA,NA,ENSMUST00000111230,462,ENST00000368096,525
FRG1_48,NA,NA,FBtr0074847,48,ENSDART00000079001,45,NA,NA,NA,NA
SEC23A_210,NA,NA,NA,NA,NA,NA,ENSMUST00000021375,210,ENST00000307712,210
SPOP_1110,NA,NA,NA,NA,NA,NA,ENSMUST00000107722,1110,ENST00000393328,1110
HADHA_214,NA,NA,NA,NA,NA,NA,ENSMUST00000156859,214,ENST00000380649,216
NFIX_39,NA,NA,NA,NA,NA,NA,ENSMUST00000109764,15,ENST00000397661,39
FNDC3B_47,NA,NA,NA,NA,NA,NA,ENSMUST00000195008,47,ENST00000415807,48
APLP2_750,NA,NA,NA,NA,ENSDART00000077125,714,NA,NA,ENST00000263574,729
CHERP_2076,NA,NA,NA,NA,ENSDART00000028634,1953,ENSMUST00000079510,2034,NA,NA
FAT1_8131,NA,NA,NA,NA,NA,NA,ENSMUST00000191428,8090,ENST00000614102,8088
PPP1CA_321,NA,NA,NA,NA,NA,NA,ENSMUST00000046094,288,ENST00000312989,321
GRPEL1_153,NA,NA,NA,NA,NA,NA,ENSMUST00000031099,147,ENST00000264954,144
MTAP_690,NA,NA,NA,NA,ENSDART00000054208,663,ENSMUST00000058030,672,NA,NA
SRSF10_261,NA,NA,NA,NA,NA,NA,ENSMUST00000105853,261,ENST00000492112,260
FMC1_359,NA,NA,NA,NA,NA,NA,ENSMUST00000019833,258,ENST00000297534,258
MTG1_235,YMR097C,231,NA,NA,NA,NA,NA,NA,ENST00000317502,219
EIF2S1_471,NA,NA,NA,NA,NA,NA,ENSMUST00000071230,471,ENST00000466499,470
RPS15A_136,NA,NA,NA,NA,NA,NA,ENSMUST00000131374,136,ENST00000322989,135
HYOU1_1596,NA,NA,NA,NA,NA,NA,ENSMUST00000066601,1596,ENST00000617285,1596
FAM98A_18,NA,NA,NA,NA,NA,NA,ENSMUST00000112507,18,ENST00000238823,18
TSR1_528,NA,NA,NA,NA,NA,NA,ENSMUST00000045807,480,ENST00000301364,483
RPL18A_21,NA,NA,NA,NA,ENSDART00000030215,21,NA,NA,ENST00000222247,21
TNPO2_186,NA,NA,NA,NA,ENSDART00000055757,186,ENSMUST00000093360,183,NA,NA
PRPF40A_2096,NA,NA,NA,NA,NA,NA,ENSMUST00000076313,2022,ENST00000410080,1953
CDK7_642,NA,NA,NA,NA,NA,NA,ENSMUST00000091299,642,ENST00000256443,642
MCTS1_21,NA,NA,FBtr0070867,21,NA,NA,ENSMUST00000000365,18,NA,NA
TNFAIP1_52,NA,NA,NA,NA,NA,NA,ENSMUST00000017759,15,ENST00000226225,15
DDIT4_263,NA,NA,NA,NA,ENSDART00000152899,227,ENSMUST00000020308,252,NA,NA
FLOT2_471,NA,NA,NA,NA,NA,NA,ENSMUST00000072289,471,ENST00000394908,468
TUBA1A_90,NA,NA,NA,NA,NA,NA,ENSMUST00000097014,90,ENST00000301071,90
HSBP1_15,NA,NA,NA,NA,NA,NA,ENSMUST00000034300,15,ENST00000433866,16
TRPC4AP_195,NA,NA,NA,NA,NA,NA,ENSMUST00000041059,195,ENST00000252015,195
SF3B6_21,NA,NA,NA,NA,ENSDART00000017485,21,ENSMUST00000046207,21,NA,NA
SRP68_291,NA,NA,NA,NA,ENSDART00000124948,252,ENSMUST00000021133,276,ENST00000307877,279
PPIL4_711,NA,NA,NA,NA,NA,NA,ENSMUST00000015901,711,ENST00000253329,711
CDH2_2403,NA,NA,NA,NA,NA,NA,ENSMUST00000025166,2394,ENST00000269141,2394
AGPS_338,NA,NA,NA,NA,NA,NA,ENSMUST00000047232,330,ENST00000264167,291
SLC25A3_709,NA,NA,NA,NA,NA,NA,ENSMUST00000170810,697,ENST00000551917,710
PGD_366,NA,NA,NA,NA,ENSDART00000017728,366,ENSMUST00000084124,282,ENST00000270776,282
HSP90AB1_903,NA,NA,NA,NA,NA,NA,ENSMUST00000024739,903,ENST00000371646,903
BLOC1S2_306,NA,NA,NA,NA,NA,NA,ENSMUST00000079033,306,ENST00000370372,303
DDOST_1043,NA,NA,NA,NA,NA,NA,ENSMUST00000030538,996,ENST00000375048,1041
SEC11A_399,NA,NA,NA,NA,ENSDART00000008013,399,NA,NA,ENST00000558134,398
LAMB1_1480,NA,NA,NA,NA,NA,NA,ENSMUST00000002979,1476,ENST00000393561,1407
MCM3_487,NA,NA,NA,NA,ENSDART00000018304,291,ENSMUST00000053266,294,NA,NA
FUCA2_264,NA,NA,NA,NA,NA,NA,ENSMUST00000060212,246,ENST00000002165,264
LAMP1_320,NA,NA,NA,NA,NA,NA,ENSMUST00000033824,300,ENST00000332556,318
MCM4_216,NA,NA,NA,NA,NA,NA,ENSMUST00000023353,120,ENST00000523944,119
MAGT1_100,NA,NA,NA,NA,NA,NA,ENSMUST00000151689,100,ENST00000358075,96
PTPN12_1068,NA,NA,NA,NA,NA,NA,ENSMUST00000030556,1065,ENST00000248594,1068
TNS3_3747,NA,NA,NA,NA,NA,NA,ENSMUST00000020695,3723,ENST00000311160,3741
LPCAT1_666,NA,NA,NA,NA,ENSDART00000103855,648,ENSMUST00000022099,666,NA,NA
THOP1_1068,NA,NA,NA,NA,ENSDART00000125619,1068,ENSMUST00000005057,1014,NA,NA
CS_423,NA,NA,NA,NA,NA,NA,ENSMUST00000005826,414,ENST00000351328,414
FLT1_351,NA,NA,NA,NA,NA,NA,ENSMUST00000110529,351,ENST00000282397,348
VPS37A_381,NA,NA,NA,NA,NA,NA,ENSMUST00000098817,381,ENST00000324849,381
SNRPA1_34,NA,NA,NA,NA,NA,NA,ENSMUST00000153609,34,ENST00000254193,36
VPS29_255,NA,NA,NA,NA,NA,NA,ENSMUST00000118830,138,ENST00000546588,221
COL5A1_5472,NA,NA,NA,NA,NA,NA,ENSMUST00000028280,5460,ENST00000371817,5460
OLA1_1050,YBR025C,978,NA,NA,NA,NA,ENSMUST00000028517,972,NA,NA
DTL_27,NA,NA,NA,NA,ENSDART00000034098,27,ENSMUST00000027933,24,NA,NA
KPNA1_15,NA,NA,NA,NA,NA,NA,ENSMUST00000004054,15,ENST00000344337,15
MOB2_390,YFL034C-B,291,FBtr0333217,384,NA,NA,NA,NA,NA,NA
CSF1_381,NA,NA,NA,NA,NA,NA,ENSMUST00000014743,381,ENST00000369801,381
PJA2_1757,NA,NA,NA,NA,NA,NA,ENSMUST00000172818,1745,ENST00000361189,1746
ZC3H15_345,NA,NA,NA,NA,ENSDART00000022358,345,ENSMUST00000081591,345,NA,NA
SLC25A1_348,NA,NA,NA,NA,NA,NA,ENSMUST00000003622,348,ENST00000215882,345
RWDD1_18,NA,NA,NA,NA,NA,NA,ENSMUST00000019917,18,ENST00000466444,17
CAND1_297,NA,NA,NA,NA,ENSDART00000003694,294,ENSMUST00000020315,294,NA,NA
DIP2_450,YLR129W,57,FBtr0072520,453,NA,NA,NA,NA,NA,NA
CBX1_126,NA,NA,NA,NA,NA,NA,ENSMUST00000093943,126,ENST00000393408,126
TXNDC5_206,NA,NA,NA,NA,ENSDART00000145815,109,NA,NA,ENST00000379757,204
PANK4_234,NA,NA,NA,NA,ENSDART00000171862,228,ENSMUST00000070953,231,NA,NA
TOR1A_474,NA,NA,NA,NA,NA,NA,ENSMUST00000028200,474,ENST00000351698,471
AIMP1_73,NA,NA,NA,NA,NA,NA,ENSMUST00000029663,27,ENST00000394701,72
KBTBD2_669,NA,NA,NA,NA,ENSDART00000123741,669,ENSMUST00000114323,666,NA,NA
HAUS7_753,NA,NA,NA,NA,ENSDART00000125066,744,ENSMUST00000033737,708,NA,NA
PPP2R1A_18,NA,NA,NA,NA,NA,NA,ENSMUST00000007708,18,ENST00000322088,21
PRPF31_1230,NA,NA,NA,NA,NA,NA,ENSMUST00000008517,1197,ENST00000321030,1197
PARP1_93,NA,NA,NA,NA,ENSDART00000017269,93,ENSMUST00000027777,90,ENST00000366794,90
TAF7_856,NA,NA,NA,NA,ENSDART00000128588,483,NA,NA,ENST00000313368,456
EIF3A_4158,NA,NA,NA,NA,NA,NA,ENSMUST00000025955,4011,ENST00000369144,4125
HIST1H4K_75,NA,NA,NA,NA,NA,NA,ENSMUST00000102983,75,ENST00000611927,75
PSAP_385,NA,NA,NA,NA,ENSDART00000130379,375,ENSMUST00000179238,383,NA,NA
GGPS1_1012,NA,NA,NA,NA,NA,NA,ENSMUST00000170957,886,ENST00000488594,887
TM9SF4_1260,NA,NA,FBtr0343657,1185,NA,NA,ENSMUST00000089027,1227,ENST00000398022,1221
PRKAA1_27,NA,NA,NA,NA,NA,NA,ENSMUST00000051186,27,ENST00000354209,27
COL16A1_660,NA,NA,NA,NA,NA,NA,ENSMUST00000044565,660,ENST00000373672,657
SRSF4_651,NA,NA,NA,NA,ENSDART00000165033,645,ENSMUST00000053819,642,NA,NA
RHOB_90,NA,NA,NA,NA,NA,NA,ENSMUST00000067384,90,ENST00000272233,87
SF3B3_69,NA,NA,NA,NA,ENSDART00000159274,69,ENSMUST00000042012,69,NA,NA
MCFD2_429,NA,NA,NA,NA,ENSDART00000058107,429,ENSMUST00000024963,402,NA,NA
TAMM41_636,NA,NA,NA,NA,NA,NA,ENSMUST00000032461,636,ENST00000455809,635
TCEA1_268,NA,NA,NA,NA,NA,NA,ENSMUST00000165720,268,ENST00000521604,237
KPNA1_738,NA,NA,NA,NA,NA,NA,ENSMUST00000004054,738,ENST00000344337,738
SMARCA5_792,NA,NA,NA,NA,NA,NA,ENSMUST00000043359,786,ENST00000283131,789
SAP30BP_144,NA,NA,NA,NA,ENSDART00000039878,123,ENSMUST00000140991,137,NA,NA
COL5A2_3333,NA,NA,NA,NA,NA,NA,ENSMUST00000086430,3327,ENST00000374866,3336
PAICS_1962,NA,NA,NA,NA,NA,NA,ENSMUST00000031160,111,ENST00000399688,111
RALY_24,NA,NA,NA,NA,NA,NA,ENSMUST00000029120,24,ENST00000246194,24
BOP1_973,NA,NA,NA,NA,NA,NA,ENSMUST00000023217,801,ENST00000569669,843
MTCH2_403,NA,NA,NA,NA,NA,NA,ENSMUST00000150232,403,ENST00000302503,375
RBM25_1509,NA,NA,NA,NA,NA,NA,ENSMUST00000048155,1494,ENST00000261973,1509
MCM3AP_1765,NA,NA,NA,NA,ENSDART00000008053,1704,ENSMUST00000170795,1540,NA,NA
KNSTRN_223,NA,NA,NA,NA,NA,NA,ENSMUST00000134661,223,ENST00000249776,222
CPNE1_573,NA,NA,NA,NA,NA,NA,ENSMUST00000109607,552,ENST00000317677,570
HMGA1_258,NA,NA,NA,NA,NA,NA,ENSMUST00000118599,258,ENST00000311487,258
ATP6V0B_108,NA,NA,NA,NA,NA,NA,ENSMUST00000036380,108,ENST00000532642,110
PFKP_1207,NA,NA,NA,NA,NA,NA,ENSMUST00000138703,1204,ENST00000381125,1206
DPH1_261,YIL103W,255,NA,NA,ENSDART00000140214,232,NA,NA,NA,NA
EIF4G1_3097,NA,NA,NA,NA,NA,NA,ENSMUST00000044783,2253,ENST00000382330,2262
ISY1_372,NA,NA,NA,NA,NA,NA,ENSMUST00000089497,345,ENST00000393292,345
ABCE1_411,NA,NA,NA,NA,ENSDART00000015777,411,ENSMUST00000080536,411,ENST00000296577,411
CLPTM1_852,NA,NA,NA,NA,ENSDART00000046648,846,ENSMUST00000055242,852,NA,NA
RSRC2_1103,NA,NA,NA,NA,NA,NA,ENSMUST00000182309,1100,ENST00000331738,1101
STT3B_943,NA,NA,NA,NA,NA,NA,ENSMUST00000035010,930,ENST00000295770,939
SOD2_501,NA,NA,NA,NA,ENSDART00000062556,471,ENSMUST00000007012,465,NA,NA
KPNB1_24,NA,NA,NA,NA,ENSDART00000163823,24,NA,NA,ENST00000290158,24
GSPT1_525,NA,NA,NA,NA,NA,NA,ENSMUST00000080030,507,ENST00000434724,508
RPL19_78,NA,NA,FBtr0072406,78,ENSDART00000121728,78,NA,NA,NA,NA
SIKE1_30,NA,NA,NA,NA,NA,NA,ENSMUST00000029447,30,ENST00000369528,30
CCT4_377,NA,NA,NA,NA,NA,NA,ENSMUST00000173867,377,ENST00000394440,378
RPL19_75,NA,NA,NA,NA,ENSDART00000121728,75,NA,NA,ENST00000225430,72
UBE2Q2_239,NA,NA,NA,NA,ENSDART00000155676,206,ENSMUST00000059555,237,NA,NA
WDR4_549,NA,NA,NA,NA,ENSDART00000122894,405,ENSMUST00000171171,538,NA,NA
TAF12_1356,NA,NA,NA,NA,ENSDART00000170048,267,NA,NA,ENST00000373824,264
MED6_656,YHR058C,627,NA,NA,NA,NA,NA,NA,ENST00000615788,591
COL4A2_4653,NA,NA,NA,NA,NA,NA,ENSMUST00000033899,4638,ENST00000360467,4653
SMC3_102,NA,NA,FBtr0074290,102,NA,NA,ENSMUST00000025930,102,NA,NA
RACK1_666,NA,NA,NA,NA,NA,NA,ENSMUST00000020640,663,ENST00000512805,661
TYW1_93,YPL207W,93,NA,NA,ENSDART00000142870,34,NA,NA,NA,NA
DRAP1_48,NA,NA,NA,NA,ENSDART00000060399,48,ENSMUST00000113674,48,NA,NA
PABPC1_147,NA,NA,NA,NA,NA,NA,ENSMUST00000001809,147,ENST00000318607,147
NUP98_51,NA,NA,NA,NA,ENSDART00000162500,51,NA,NA,ENST00000359171,54
MRPS30_33,NA,NA,FBtr0346193,33,ENSDART00000157978,15,NA,NA,NA,NA
OS9_463,NA,NA,NA,NA,NA,NA,ENSMUST00000164259,463,ENST00000315970,462
TUBA4A_89,NA,NA,NA,NA,NA,NA,ENSMUST00000186213,89,ENST00000248437,90
PSMD8_195,NA,NA,NA,NA,NA,NA,ENSMUST00000059642,195,ENST00000215071,189
WDR33_249,NA,NA,FBtr0078714,249,NA,NA,ENSMUST00000025264,171,NA,NA
